sample	P057	P054	P052	P050	P049	P048	P047	P046	P044	P043	P042	P039	P037	P036	P035	P034	P029	P028	P027	P014	P007	P006	P003	P002	MSM_L2_F2	MSM_L2_F1	MSM_L2_E8	MSM_L2_E7	MSM_L2_E5	MSM_L2_E3	MSM_L2_E12	MSM_L2_E11	MSM_L2_D9	MSM_L2_D5	MSM_L2_D2	MSM_L2_C9	MSM_L2_C8	MSM_L2_C7	MSM_L2_C6	MSM_L2_C2	MSM_L2_C1	MSM_L2_B9	MSM_L2_B8	MSM_L2_B6	MSM_L2_B5	MSM_L2_B12	MSM_L2_B11	MSM_L2_A8	MSM_L2_A5	MSM_L2_A1	MSM_L2_A12	MSM_L2_A10
Ruminococcus_callidus|t__SGB4422	0.0	0.0	0.0	0.0	0.08139	0.00588	0.0	0.0	0.0	0.0	0.0	0.02687	0.05513	0.0	0.0	0.0	0.0	0.0	0.00113	0.0	0.0	0.13636	0.0	0.12898	0.0	0.0	0.15418	0.0	0.09925	0.08639	0.0	0.14408	0.1046	0.0	0.0	0.06901	0.06997	0.0	0.0	0.14126	0.0	0.0	0.04684	0.0	0.06625	0.46848	0.0	0.01167	0.0	0.01752	0.0	0.01186
Ruminococcus_champanellensis|t__SGB4418	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06273	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ruminococcus_sp_NSJ_71|t__SGB4290	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.96397	0.0	0.0	0.0	0.20115	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00419	0.42255	0.0	1.47926	0.0	0.0	0.0	0.0	0.0	0.68263	0.0	0.0	0.0	0.0	0.35001	0.63514	0.0	0.0	0.0	0.0	0.0	0.33182	0.0	0.0	0.00284	0.0	0.03056	1.2038	0.0	0.0
Ruthenibacterium_lactatiformans|t__SGB15271	0.0	0.00052	0.0	0.0	0.01923	0.00319	0.0184	0.02527	0.16181	0.04621	0.24686	0.01424	0.38842	0.01273	0.0818	0.04926	0.0	0.02225	0.00712	0.05452	0.00363	0.00284	0.1643	0.51262	0.34891	0.15441	0.00837	0.00087	0.04517	0.05162	0.02521	0.01773	0.0	0.05084	0.0	1.60751	0.034	0.00855	0.31951	0.13438	0.01383	0.08842	0.0	0.89231	0.01243	0.0033	0.0672	0.01561	0.00062	0.14212	0.00389	0.00219
Subdoligranulum_SGB15305|t__SGB15305	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09281	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Subdoligranulum_sp_DSM_109015|t__SGB63309	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00032	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Catenibacterium_sp_AM22_15|t__SGB6783_group	0.27238	0.03128	0.07628	0.06189	0.09073	0.27874	0.01331	0.55339	0.11364	0.53203	0.0	1.40352	0.10924	0.02891	0.1103	0.0	0.11042	0.13026	0.0	0.32328	0.15271	0.0306	0.57041	0.24242	0.27744	0.0	0.06968	0.08112	0.2795	0.0	0.0	0.0	0.01995	0.0	0.0	0.02608	0.01243	0.0	0.0	0.0	0.08857	0.00032	0.12412	0.12334	0.08148	0.01274	0.0	0.01557	0.02502	0.0	0.06775	0.19993
Coprobacillus_cateniformis|t__SGB6771	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00391	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13091	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02169	0.0	0.0	0.0	0.00511	0.0	0.0	0.0	0.00601	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Dielma_fastidiosa|t__SGB4031	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13841	0.0	0.00245	0.0	0.00062	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00367	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Clostridium_innocuum|t__SGB4037_group	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.19324	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00321	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05348	0.0	0.0	0.04565	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Clostridium_saccharogumia|t__SGB6749	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00531	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Clostridium_spiroforme|t__SGB6747	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00044	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00356	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Erysipelatoclostridium_ramosum|t__SGB6744	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00561	0.0	0.00704	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00211	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Erysipelotrichaceae_bacterium|t__SGB4027	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Erysipelotrichaceae_bacterium|t__SGB4029	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04781	0.0	0.14219	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.66846	0.0	0.0	0.0	0.0	0.0	0.0	0.05497	0.0	0.0	0.0	0.0	0.0
Erysipelotrichaceae_bacterium|t__SGB6823	0.0	0.0	0.0	0.0	0.31962	0.01485	0.0	0.0	0.0	0.03404	0.0	0.00222	0.0087	0.06217	0.0	0.00633	0.0	0.0	0.0	0.0	0.01006	0.00125	0.0	0.09393	0.0	0.0	0.0	0.00829	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.75422	0.0	0.00468	0.0	0.0	0.0	0.01348	0.0	0.03617	0.01682	0.0	0.0	0.0	0.00513	0.0	0.0	0.00035
Erysipelotrichaceae_bacterium|t__SGB6836_group	0.0	0.0	0.0	0.0082	0.0	0.10371	0.00177	0.0	0.04088	0.0632	0.0	0.0169	0.0	0.09869	0.0	0.53053	0.0074	0.0	0.24841	0.0	0.04124	0.0	0.0	0.06405	0.0	0.0	0.00943	0.02445	0.0	0.02952	0.0	0.0	0.0	0.0	0.0	0.0	0.00508	0.0	0.0	0.0	0.0	0.04424	0.01414	0.06068	0.08074	0.00511	0.0	0.03306	0.0	0.0	0.0	0.0591
Faecalibacillus_intestinalis|t__SGB6754	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13452	0.0	0.0	0.0	0.0	0.0	0.0	0.01162	0.0	0.0	0.0	0.0	0.04575	0.0	0.0	0.00408	0.0	0.0	0.0	0.00733	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00129	0.0	0.0	0.01147	0.0	0.0
GGB3034_SGB4030|t__SGB4030	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00074	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00925	0.0	0.0	0.0	0.0	0.0	0.0	0.00515	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00557	0.0066	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GGB4888_SGB6837|t__SGB6837	0.23439	0.0	0.0	0.0	0.00587	0.00473	0.0	0.04215	0.0025	0.01918	0.00919	0.00749	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05164	0.00187	0.0	0.14215	0.0	0.0	0.0	0.0	0.00011	0.00413	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00291	0.0	0.0	0.0	0.0	0.00162	0.00096	0.00197	0.0	0.00054	0.0	0.0	0.0	0.0	0.0	0.00254
Holdemanella_biformis|t__SGB6806_group	0.00061	0.00545	0.00653	0.00604	0.63211	0.02973	0.0	0.10367	0.0	0.01581	0.01302	0.05145	0.10377	0.00999	0.01906	0.0	0.00182	0.1384	0.07954	0.30429	0.00605	0.09527	0.83494	0.01062	0.0	0.0	0.0	0.0	0.02181	0.014	0.0	0.0	0.0172	0.0	0.0	0.0	0.016	0.05743	0.0	0.0	0.01544	0.00929	0.0	0.10091	0.0	0.00368	0.0	0.0	0.00153	0.0	0.03891	0.00996
Holdemania_filiformis|t__SGB4046	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00516	0.133	0.0	0.0	0.0	0.01916	0.0	0.0071	0.01158	0.0	0.0	0.0	0.0005	0.0	0.0	0.15739	0.0	0.01565	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Holdemania_massiliensis|t__SGB4044	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01025	0.0	0.02348	0.0	0.01774	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02757	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04303	0.0	0.0	0.0	0.01376	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Holdemania_sp_Marseille_P2844|t__SGB4045	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012	0.0	0.00609	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02933	0.0	0.0	0.0	0.00667	0.0
Massilicoli_timonensis|t__SGB4026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00208	0.0	0.0	0.0	0.0	0.0	2.18321	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Massilimicrobiota_sp_An134|t__SGB6768	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00183	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05322	0.0	0.0	0.0	0.00038	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Massilimicrobiota_timonensis|t__SGB6767	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0582	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00129	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Merdibacter_massiliensis|t__SGB29307	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00385	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Solobacterium_SGB6833|t__SGB6833_group	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00428	0.0	0.0	9e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Traorella_massiliensis|t__SGB28999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00259	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Turicibacter_sanguinis|t__SGB6846	0.0	0.0	0.0	0.0	0.0	0.02771	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00999	0.0	0.01865	0.0	0.0	0.04461	0.0	0.0	0.00019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Turicibacter_sanguinis|t__SGB6847	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00145	0.0	0.0	0.00168	0.0	0.03293	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01926	0.0	0.0	0.0	0.0	0.0	0.0	0.00281	0.01502	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Firmicutes_bacterium_AF16_15|t__SGB4993	0.05518	0.00135	0.07738	0.0	0.29785	0.0216	0.0	0.14998	0.10352	0.06536	0.0	0.1154	0.08832	0.17766	0.07545	0.01629	0.0	0.0	0.00681	0.07311	0.05872	0.00189	0.07929	0.02571	0.04057	0.61116	0.18792	0.01338	0.00371	0.20725	2.0103	0.0	0.081	0.9275	0.0	0.02012	0.92647	0.06779	0.0	0.35357	0.10584	0.01291	0.00501	0.19927	0.0694	0.14372	0.04916	0.14874	0.0219	0.05065	0.09893	0.05347
Firmicutes_bacterium_AM41_11|t__SGB6817	0.0	0.0	0.0	0.0	0.02605	0.0039	0.00567	0.00237	0.19414	0.24484	0.00299	0.0	0.0	0.16321	0.02966	0.00805	0.00366	0.0	0.2557	0.71986	0.01664	0.0	0.04536	0.00859	0.0	0.0	0.0	0.00178	0.00475	0.0391	0.0	0.0	6e-05	0.0	0.0	0.05751	0.03785	0.0	0.0	0.0	0.0	0.04707	0.03974	0.02522	0.0	0.0	0.0	0.04339	0.05062	0.0	0.0	0.01091
Firmicutes_bacterium|t__SGB4062	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00111	0.0	0.0258	0.0	0.0	0.0	0.0	0.0	0.02144	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01305	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Firmicutes_bacterium|t__SGB4063	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0378	0.0	0.01729	0.00018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02598	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00289	0.00206	0.0	0.02186	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Firmicutes_bacterium|t__SGB49188	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005	0.0	0.0	0.0	0.01928	0.0	0.0	0.0	0.0	0.00072	0.0	0.0	0.0	0.02625	0.0	0.0	0.0	0.0	0.0	0.00811	0.0	0.0	0.0	0.0	0.0	0.0	0.01534	0.00325	0.0	0.0	0.0	0.0	0.0	0.0104	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Acidaminococcaceae_bacterium|t__SGB5790	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.54445	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Acidaminococcus_fermentans|t__SGB5743	0.0	0.0	0.0	0.38913	0.0	0.05106	0.0361	0.15023	0.0	0.15008	0.0	0.00265	0.0	0.0	0.0	0.0	0.39253	0.0	0.0	0.0	0.0	0.0	0.01613	0.11813	0.0	0.0	0.0	0.01566	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.33076	0.0	0.13269	0.0	0.0	0.08067	0.89992	0.0	0.04168	0.0	0.0	0.0	0.0	0.66878	0.0	0.0021	0.0
Acidaminococcus_intestini|t__SGB5736	0.0	0.15653	0.0	0.17589	0.04255	0.00064	0.00235	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.02719	0.0	0.46717	0.0	0.0	0.06815	0.0	0.0	0.0	0.0	0.06823	0.0	0.0	0.0	0.0	0.0	0.0	2.58968	0.0	0.0	0.0	0.0	0.0	0.0	8.15387	0.2461	0.0	0.0	0.0	0.0	0.0	0.0	0.07628	0.24157	0.0	0.0	0.0	0.0
Acidaminococcus_timonensis|t__SGB5741	0.0	0.0	0.0	0.0	0.0	0.0	1.07697	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.52922	0.0	0.0	0.0	0.0	1.18602	0.0	0.0	0.0	0.0	0.0	0.0	0.35904	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.35307	0.0	0.0	0.0	1.15127	0.0	0.65305	0.08413	0.0	0.0	0.0	0.0	0.0	0.0	0.21651	0.0
GGB4243_SGB5738|t__SGB5738	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00412	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Phascolarctobacterium_faecium|t__SGB5792	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.96587	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.34482	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03739	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Phascolarctobacterium_succinatutens|t__SGB5765_group	0.0	0.0	1.95402	1.1209	1.76165	0.44902	0.02892	2.41664	1.44015	0.0659	0.0	2.59103	0.30236	0.35883	2.67883	0.0	0.23314	0.35068	2.15744	0.0	0.18276	0.0	0.97045	0.02331	0.48119	0.0	2.02267	1.37648	0.0	1.99104	0.0	0.0	1.13505	0.0	0.0	0.18608	0.82472	0.8836	0.0	0.0	0.23378	2.81916	0.43038	0.30034	0.32001	3.07523	0.0	0.02036	0.0	3.0665	0.0	1.37931
GGB4979_SGB6973|t__SGB6973	0.0	0.0	0.0	0.0	1.02004	0.95462	3.23726	6.42359	0.28031	0.31234	0.0	1.14964	0.0	0.23192	0.0	0.0	0.0	0.0	0.0	0.0	1.66809	4.01997	0.0	0.0	0.0	0.0	0.0	0.88416	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03856	0.0	0.0	0.0	0.0	0.08366	0.73047	0.02416	0.0	2.37699	0.0	0.80961	0.0	0.0	0.0	0.06044
Mitsuokella_jalaludinii|t__SGB5904	0.45677	0.16279	0.0	8.52669	0.58628	0.53854	6.51918	0.28961	0.14788	0.8227	0.50507	0.25949	0.16521	1.05568	0.74876	0.61373	10.99833	1.14962	0.0	0.0	1.13344	0.0	0.06737	0.40163	0.0	0.0	0.16733	1.4575	0.34762	0.0	0.0	0.0	2.43071	0.0	0.0	0.01459	0.22397	2.97372	0.0	0.0	3.76523	0.99608	5.14614	0.18034	0.58229	0.00143	0.99481	5.75349	2.81368	0.36088	0.81404	0.0
Selenomonadales_bacterium|t__SGB6970	0.0	0.0	0.0	0.0	0.04722	0.04973	0.0	0.0	0.00583	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.26382	0.0	0.0	0.0	0.0	0.0	0.0	0.04892	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01431	0.0	0.0	0.0	0.0	0.0	0.19038	0.0	0.0	0.00028	0.0	0.0	0.0	0.0	0.0	0.0
Allisonella_histaminiformans|t__SGB5843	0.0	0.00128	0.04034	0.10512	0.0525	0.02905	0.17768	0.13359	0.04031	0.02146	0.0	0.04102	0.01079	0.03772	0.02779	0.0	0.11163	0.0	0.09738	0.00518	0.12655	0.0586	0.03164	0.05942	0.0	0.0	0.01568	0.09154	5e-05	0.00487	0.0	0.0	0.13504	0.0	0.0	0.00466	0.02508	0.04022	0.0	0.0	0.05148	0.00625	0.09989	0.00456	0.02899	0.06387	0.06149	0.04648	0.07361	0.04756	0.01883	0.0
Dialister_hominis|t__SGB5803	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.82714	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.88026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Dialister_invisus|t__SGB5825_group	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.14969	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.10246	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.2467	0.0	0.0	0.0	0.0	0.0	0.0	7.31496	0.0	0.0	0.0	0.0	0.0
Dialister_micraerophilus|t__SGB5840	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00048	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00133	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Dialister_pneumosintes|t__SGB5842	0.077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00092	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GGB18271_SGB26990|t__SGB26990	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06665
GGB4266_SGB5809|t__SGB5809_group	2.66249	0.42696	2.92222	3.16357	0.51751	3.07999	8.46572	0.61589	2.59607	3.03567	2.15071	1.3123	1.45053	3.01396	0.0	3.84073	4.3411	2.5211	1.04528	0.0	3.34396	2.88506	3.77969	2.0518	0.0	0.0	1.07147	2.6618	1.78696	0.0	0.0	0.0	2.34811	0.0	0.0	0.94002	3.83513	2.82841	4.00173	0.0	3.19423	0.02855	3.85048	2.81487	3.8297	0.18715	0.0	3.96811	3.0596	0.32947	2.82653	0.88849
GGB4277_SGB5832|t__SGB5832	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00157	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02063	0.0	0.0	0.0	0.0	0.0	0.00271	0.0	0.0	0.0	0.0	0.0	0.0	0.04032	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GGB4285_SGB5849|t__SGB5849	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12471	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
